File Name,Extension,Size (KB),Last Modified,Relative Path,Full Path
6_service_controller.py,.py,0.46,1750352358.0374925,system/cli_extensions/update/6_service_controller.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/6_service_controller.py
memupdate.py,.py,0.84,1750352359.1874926,system/cli_extensions/update/memupdate.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/memupdate.py
restore_system.py,.py,0.79,1750352359.5574927,system/cli_extensions/update/restore_system.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/restore_system.py
complete_project_20250614_144339.csv,.csv,9.68,1750352350.9574308,system/cli_extensions/update/complete_project_20250614_144339.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/complete_project_20250614_144339.csv
Slick_AI_SYSTEM_report.csv.csv,.csv,5.38,1750352338.6273334,system/cli_extensions/update/Slick_AI_SYSTEM_report.csv.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/Slick_AI_SYSTEM_report.csv.csv
1_unified_backend_template.py,.py,1.15,1750352356.9474914,system/cli_extensions/update/1_unified_backend_template.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/1_unified_backend_template.py
test_integration.py,.py,1.12,1750352359.9274926,system/cli_extensions/update/test_integration.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/test_integration.py
fixed_report_20250614_135225.csv,.csv,9.58,1750352351.2274315,system/cli_extensions/update/fixed_report_20250614_135225.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/fixed_report_20250614_135225.csv
security_report.csv,.csv,0.37,1750352339.8673494,system/cli_extensions/update/security_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/security_report.csv
src_report.csv,.csv,0.97,1750352340.1573532,system/cli_extensions/update/src_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/src_report.csv
integration_tests.py,.py,0.22,1750352347.7274103,system/cli_extensions/update/integration_tests.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/integration_tests.py
utils_report.csv,.csv,0.5,1750352340.587359,system/cli_extensions/update/utils_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/utils_report.csv
application.py,.py,0.88,1750352343.647361,system/cli_extensions/update/application.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/application.py
project_report_20250613_141245.csv,.csv,21.42,1750352352.1574335,system/cli_extensions/update/project_report_20250613_141245.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250613_141245.csv
convert_manifest.py,.py,1.47,1750352345.5073814,system/cli_extensions/update/convert_manifest.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/convert_manifest.py
command_template.py,.py,3.24,1750352346.7573977,system/cli_extensions/update/command_template.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/command_template.py
reorganize_project.py,.py,5.28,1750352345.7773848,system/cli_extensions/update/reorganize_project.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/reorganize_project.py
project_report_20250613_1604.csv,.csv,3.29,1750352352.3274338,system/cli_extensions/update/project_report_20250613_1604.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250613_1604.csv
convert.py,.py,3.89,1750352346.9373999,system/cli_extensions/update/convert.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/convert.py
DEEP_session_save.py,.py,3.3,1750352358.6774924,system/cli_extensions/update/DEEP_session_save.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/DEEP_session_save.py
memory_node.py,.py,13.79,1750352344.9073737,system/cli_extensions/update/memory_node.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/memory_node.py
routing.py,.py,0.71,1750352343.9773614,system/cli_extensions/update/routing.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/routing.py
project_report_20250613_1653.csv,.csv,3.46,1750352352.5374343,system/cli_extensions/update/project_report_20250613_1653.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250613_1653.csv
preference_applier.py,.py,0.71,1750352344.157364,system/cli_extensions/update/preference_applier.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/preference_applier.py
start_test_services.py,.py,1.39,1750352347.8574119,system/cli_extensions/update/start_test_services.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/start_test_services.py
preferences_loader.py,.py,0.71,1750352343.4873612,system/cli_extensions/update/preferences_loader.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/preferences_loader.py
test_ai_query.py,.py,0.3,1750352347.9674134,system/cli_extensions/update/test_ai_query.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/test_ai_query.py
dev_env_report.csv,.csv,0.19,1750352339.14734,system/cli_extensions/update/dev_env_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/dev_env_report.csv
update_system.py,.py,1.92,1750352345.947387,system/cli_extensions/update/update_system.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/update_system.py
base.py,.py,2.02,1750352344.4573677,system/cli_extensions/update/base.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/base.py
spell_checker.py,.py,4.16,1750352344.6573703,system/cli_extensions/update/spell_checker.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/spell_checker.py
slick_system_components.csv,.csv,11.75,1750352354.147455,system/cli_extensions/update/slick_system_components.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/slick_system_components.csv
2_AI_service_manager.py,.py,0.95,1750352357.0274923,system/cli_extensions/update/2_AI_service_manager.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/2_AI_service_manager.py
sentiment_analysis.py,.py,0.11,1750352345.1273763,system/cli_extensions/update/sentiment_analysis.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/sentiment_analysis.py
settings.py,.py,0.68,1750352343.597361,system/cli_extensions/update/settings.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/settings.py
deploment_report.csv,.csv,0.34,1750352339.1073396,system/cli_extensions/update/deploment_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/deploment_report.csv
project_report_20250613_223232.csv,.csv,170.34,1750352353.067441,system/cli_extensions/update/project_report_20250613_223232.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250613_223232.csv
progress_manager.py,.py,5.91,1750352344.9673743,system/cli_extensions/update/progress_manager.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/progress_manager.py
docs_report.csv,.csv,0.15,1750352339.207341,system/cli_extensions/update/docs_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/docs_report.csv
input_corrector.py,.py,2.01,1750352344.5373688,system/cli_extensions/update/input_corrector.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/input_corrector.py
system.py,.py,4.02,1750352346.1373894,system/cli_extensions/update/system.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/system.py
project_structure.csv,.csv,27.59,1750352353.8674514,system/cli_extensions/update/project_structure.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_structure.csv
scan_instructions.csv,.csv,0.5,1750352337.2873158,system/cli_extensions/update/scan_instructions.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/scan_instructions.csv
memory_persistance.py,.py,2.77,1750352343.9273608,system/cli_extensions/update/memory_persistance.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/memory_persistance.py
fix_imports.py,.py,0.6,1750352358.9274926,system/cli_extensions/update/fix_imports.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/fix_imports.py
"timestamp,reset.csv",.csv,0.78,1750352340.8473623,"system/cli_extensions/update/timestamp,reset.csv","/home/slyslickmojo/Slick_AI/system/cli_extensions/update/timestamp,reset.csv"
web_report.csv,.csv,0.56,1750352340.7573612,system/cli_extensions/update/web_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/web_report.csv
file_tagger.py,.py,2.12,1750352342.8273618,system/cli_extensions/update/file_tagger.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/file_tagger.py
ai_integration.py,.py,4.43,1750352343.0173616,system/cli_extensions/update/ai_integration.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/ai_integration.py
restore_files.py,.py,1.21,1750352345.8573859,system/cli_extensions/update/restore_files.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/restore_files.py
sync_service.py,.py,0.63,1750352349.4374275,system/cli_extensions/update/sync_service.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/sync_service.py
rules.py,.py,0.52,1750352345.9973876,system/cli_extensions/update/rules.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/rules.py
setup.py,.py,0.13,1750352359.6674926,system/cli_extensions/update/setup.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/setup.py
5_action_framework.py,.py,0.52,1750352357.9874923,system/cli_extensions/update/5_action_framework.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/5_action_framework.py
project_snapshot_2025-06-17.csv,.csv,2.11,1750352353.3974452,system/cli_extensions/update/project_snapshot_2025-06-17.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_snapshot_2025-06-17.csv
project_report_20250612_192009.csv,.csv,1.03,1750352351.7274325,system/cli_extensions/update/project_report_20250612_192009.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250612_192009.csv
scan_slick.py,.py,0.57,1750352347.1974034,system/cli_extensions/update/scan_slick.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/scan_slick.py
wo_mic_listener.py,.py,0.47,1750352345.017375,system/cli_extensions/update/wo_mic_listener.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/wo_mic_listener.py
2_controllers.py,.py,0.84,1750352357.1274922,system/cli_extensions/update/2_controllers.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/2_controllers.py
boot_loader.py,.py,0.67,1750352347.3674054,system/cli_extensions/update/boot_loader.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/boot_loader.py
verify.py,.py,0.38,1750352360.0674927,system/cli_extensions/update/verify.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/verify.py
event_bus.py,.py,0.83,1750352348.6974227,system/cli_extensions/update/event_bus.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/event_bus.py
logic_core.py,.py,2.81,1750352344.097363,system/cli_extensions/update/logic_core.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/logic_core.py
7_think_engine.py,.py,0.33,1750352358.0974925,system/cli_extensions/update/7_think_engine.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/7_think_engine.py
memory_integration.py,.py,1.12,1750352344.8373725,system/cli_extensions/update/memory_integration.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/memory_integration.py
test_structure.py,.py,0.6,1750352348.3674185,system/cli_extensions/update/test_structure.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/test_structure.py
cognative_report.csv,.csv,0.33,1750352338.8473363,system/cli_extensions/update/cognative_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/cognative_report.csv
3_file&memory_system.py,.py,0.82,1750352357.6474924,system/cli_extensions/update/3_file&memory_system.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/3_file&memory_system.py
slick_chatgpt.csv,.csv,0.99,1750352338.0473258,system/cli_extensions/update/slick_chatgpt.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/slick_chatgpt.csv
4_enhanced_file_manager.py,.py,1.01,1750352357.9174924,system/cli_extensions/update/4_enhanced_file_manager.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/4_enhanced_file_manager.py
__init__.py,.py,0.1,1750352342.4373622,system/cli_extensions/update/__init__.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/__init__.py
server.py,.py,0.78,1750352342.3373623,system/cli_extensions/update/server.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/server.py
version_manager.py,.py,2.21,1750352347.627409,system/cli_extensions/update/version_manager.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/version_manager.py
voice_interface.py,.py,0.12,1750352345.177377,system/cli_extensions/update/voice_interface.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/voice_interface.py
command_dispatcher.py,.py,0.21,1750352347.4674067,system/cli_extensions/update/command_dispatcher.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/command_dispatcher.py
loose_files_report.csv,.csv,2.77,1750352339.607346,system/cli_extensions/update/loose_files_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/loose_files_report.csv
project_report_20250612_210757.csv,.csv,19.97,1750352351.8074327,system/cli_extensions/update/project_report_20250612_210757.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/project_report_20250612_210757.csv
dashboard_console.py,.py,2.84,1750352349.187427,system/cli_extensions/update/dashboard_console.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/dashboard_console.py
training.py,.py,0.72,1750352342.757362,system/cli_extensions/update/training.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/training.py
slick_report.csv,.csv,3.99,1750352340.0973525,system/cli_extensions/update/slick_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/slick_report.csv
command_manager.py,.py,1.72,1750352346.2173905,system/cli_extensions/update/command_manager.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/command_manager.py
services_report.csv,.csv,0.91,1750352339.9273503,system/cli_extensions/update/services_report.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/services_report.csv
maintenance_scheduler.py,.py,0.58,1750352347.5174074,system/cli_extensions/update/maintenance_scheduler.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/maintenance_scheduler.py
ai_preferences_details.csv,.csv,0.21,1750352337.5473194,system/cli_extensions/update/ai_preferences_details.csv,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/ai_preferences_details.csv
deepseek_integration.py,.py,3.92,1750352342.637362,system/cli_extensions/update/deepseek_integration.py,/home/slyslickmojo/Slick_AI/system/cli_extensions/update/deepseek_integration.py
rules_engine.py,.py,0.02,1750284702.0,logic/rules_engine.py,/home/slyslickmojo/Slick_AI/logic/rules_engine.py
behavior_tree.py,.py,0.02,1750284702.0,logic/behavior_tree.py,/home/slyslickmojo/Slick_AI/logic/behavior_tree.py
__init__.py,.py,0.01,1750284702.0,logic/__init__.py,/home/slyslickmojo/Slick_AI/logic/__init__.py
project_syncer.py,.py,1.38,1750300006.4904919,logic/session_tools/project_syncer.py,/home/slyslickmojo/Slick_AI/logic/session_tools/project_syncer.py
local_sync.py,.py,0.77,1750299801.139664,logic/session_tools/local_sync.py,/home/slyslickmojo/Slick_AI/logic/session_tools/local_sync.py
session_logger.py,.py,1.42,1750299234.327382,logic/session_tools/session_logger.py,/home/slyslickmojo/Slick_AI/logic/session_tools/session_logger.py
cosmic.css,.css,0.17,1750311187.165414,frontend/cosmic.css,/home/slyslickmojo/Slick_AI/frontend/cosmic.css
ai_core.yaml,.yaml,0.3,1750285069.1159022,config/ai_core.yaml,/home/slyslickmojo/Slick_AI/config/ai_core.yaml
ai_preferences.json,.json,0.42,1750282571.2559426,config/ai_preferences.json,/home/slyslickmojo/Slick_AI/config/ai_preferences.json
blend_settings.ini,.ini,0.23,1750275409.7504752,config/blend_settings.ini,/home/slyslickmojo/Slick_AI/config/blend_settings.ini
__init__.py,.py,0.31,1750299070.3467326,config/__init__.py,/home/slyslickmojo/Slick_AI/config/__init__.py
config_manager.py,.py,1.54,1750284467.661837,ai_core/config_manager.py,/home/slyslickmojo/Slick_AI/ai_core/config_manager.py
blender.py,.py,0.33,1750311179.465372,ai_core/blender.py,/home/slyslickmojo/Slick_AI/ai_core/blender.py
error_logger.py,.py,0.99,1750282491.6748722,ai_core/error_logger.py,/home/slyslickmojo/Slick_AI/ai_core/error_logger.py
provider_manager.py,.py,1.13,1750283264.4121947,ai_core/provider_manager.py,/home/slyslickmojo/Slick_AI/ai_core/provider_manager.py
decision_making.py,.py,0.02,1750284702.0,ai_core/decision_making.py,/home/slyslickmojo/Slick_AI/ai_core/decision_making.py
galactic_mode.py,.py,0.51,1750311840.5280404,ai_core/galactic_mode.py,/home/slyslickmojo/Slick_AI/ai_core/galactic_mode.py
data_handler.py,.py,1.43,1750282267.4918463,ai_core/data_handler.py,/home/slyslickmojo/Slick_AI/ai_core/data_handler.py
